chr,acc,locus_tag,old_locus_tag,length_nt,start,end,strand,type,annotation
NC_015948.1,WP_014041551.1,HAH_RS14260,HAH_2934,729,2817917,2818645,-,protein_coding,DJ-1/PfpI family protein
NC_015948.1,WP_014041550.1,HAH_RS14265,HAH_2933,879,2818637,2819515,+,protein_coding,PhzF family phenazine biosynthesis protein
NC_015948.1,WP_014041552.1,HAH_RS14270,HAH_2935,372,2819575,2819946,+,protein_coding,VOC family protein
NC_015948.1,WP_014041553.1,HAH_RS14275,HAH_2936,1479,2819977,2821455,-,protein_coding,transporter
NC_015948.1,NA,HAH_RS14280,HAH_2937,82,2821800,2821881,-,tRNA,tRNA-Ser
NC_015948.1,WP_014041554.1,HAH_RS14285,HAH_2938,204,2821911,2822114,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041555.1,HAH_RS14290,HAH_2939,1212,2822266,2823477,-,protein_coding,threonine ammonia-lyase
NC_015948.1,WP_014041556.1,HAH_RS14295,HAH_2940,1635,2823763,2825397,+,protein_coding,"NAD-binding protein"
NC_015948.1,WP_014041557.1,HAH_RS14300,HAH_2941,1146,2825765,2826910,-,protein_coding,citrate synthase
NC_015948.1,WP_044952068.1,HAH_RS14305,HAH_2942,1224,2827144,2828367,+,protein_coding,potassium channel family protein
NC_015948.1,WP_014041559.1,HAH_RS14310,HAH_2943,252,2828375,2828626,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041560.1,HAH_RS14315,HAH_2944,957,2828726,2829682,+,protein_coding,succinylglutamate desuccinylase/aspartoacylase family protein
NC_015948.1,WP_014041561.1,HAH_RS14320,HAH_2945,1065,2829963,2831027,+,protein_coding,pyridoxal-phosphate dependent enzyme
NC_015948.1,WP_023843450.1,HAH_RS14325,HAH_2946,228,2831029,2831256,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041563.1,HAH_RS14330,HAH_2947,207,2831289,2831495,-,protein_coding,hypothetical protein
NC_015948.1,WP_044952074.1,HAH_RS14335,HAH_2948,1266,2831755,2833020,-,protein_coding,tRNA(Ile)(2)-agmatinylcytidine synthase
NC_015948.1,WP_014041565.1,HAH_RS14340,HAH_2949,969,2833149,2834117,+,protein_coding,transcriptional regulator
NC_015948.1,WP_014041566.1,HAH_RS14345,HAH_2950,249,2834176,2834424,-,protein_coding,glutathione S-transferase N-terminal domain-containing protein
NC_015948.1,WP_014041567.1,HAH_RS14350,HAH_2951,552,2834511,2835062,-,protein_coding,orotate phosphoribosyltransferase
NC_015948.1,WP_014041568.1,HAH_RS14355,HAH_2952,1377,2835149,2836525,+,protein_coding,phosphoglucosamine mutase
NC_015948.1,WP_014041569.1,HAH_RS14360,HAH_2953,1152,2836510,2837661,-,protein_coding,hypothetical protein
NC_015948.1,WP_008307361.1,HAH_RS14365,HAH_2954,363,2837661,2838023,-,protein_coding,phosphoribosyl-AMP cyclohydrolase
NC_015948.1,WP_014041570.1,HAH_RS14370,HAH_2955,1026,2838071,2839096,-,protein_coding,A24 family peptidase
NC_015948.1,WP_004590522.1,HAH_RS14375,HAH_2956,390,2839199,2839588,-,protein_coding,ferredoxin Fer1
NC_015948.1,WP_014041572.1,HAH_RS14380,HAH_2957,1209,2839714,2840922,-,protein_coding,inorganic phosphate transporter family protein
NC_015948.1,WP_014041573.1,HAH_RS14385,HAH_2958,921,2840992,2841912,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041574.1,HAH_RS14390,HAH_2959,735,2842023,2842757,+,protein_coding,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
NC_015948.1,WP_014041575.1,HAH_RS14395,HAH_2960,3711,2842754,2846464,-,protein_coding,glycoside hydrolase family 97 catalytic domain-containing protein
NC_015948.1,WP_014041576.1,HAH_RS14400,HAH_2961,603,2846630,2847232,+,protein_coding,class I SAM-dependent methyltransferase
NC_015948.1,WP_014041577.1,HAH_RS14405,HAH_2962,393,2847240,2847632,-,protein_coding,nuclear transport factor 2 family protein
NC_015948.1,WP_014041578.1,HAH_RS14410,HAH_2963,2766,2847738,2850503,+,protein_coding,DNA mismatch repair protein MutS
NC_015948.1,WP_014041579.1,HAH_RS14415,HAH_2964,1941,2850578,2852518,+,protein_coding,PAS domain S-box protein
NC_015948.1,WP_014041580.1,HAH_RS14420,HAH_2965,1017,2852619,2853635,+,protein_coding,ABC transporter ATP-binding protein
NC_015948.1,WP_014041581.1,HAH_RS14425,HAH_2966,846,2853655,2854500,+,protein_coding,ABC transporter permease
NC_015948.1,WP_225306729.1,HAH_RS14430,HAH_2967,807,2854642,2855448,+,protein_coding,outer membrane lipoprotein carrier protein LolA
NC_015948.1,WP_014041583.1,HAH_RS14435,HAH_2968,1185,2855510,2856694,+,protein_coding,outer membrane lipoprotein carrier protein LolA
NC_015948.1,WP_005536992.1,HAH_RS14440,HAH_2969,384,2857047,2857430,+,protein_coding,helix-turn-helix domain-containing protein
NC_015948.1,WP_014041584.1,HAH_RS14445,HAH_2970,312,2857432,2857743,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041585.1,HAH_RS14450,HAH_2971,450,2857814,2858263,+,protein_coding,hypothetical protein
NC_015948.1,WP_008307333.1,HAH_RS14455,HAH_2972,201,2858278,2858478,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041586.1,HAH_RS14460,HAH_2973,507,2858542,2859048,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041587.1,HAH_RS14465,HAH_2974,1269,2859138,2860406,-,protein_coding,haloacid dehalogenase
NC_015948.1,WP_004590504.1,HAH_RS20015,HAH_2975,144,2860515,2860658,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041588.1,HAH_RS14470,HAH_2976,2151,2860793,2862943,+,protein_coding,DNA mismatch repair endonuclease MutL
NC_015948.1,WP_014041589.1,HAH_RS14475,HAH_2977,945,2863024,2863968,+,protein_coding,PfkB family carbohydrate kinase
NC_015948.1,WP_014041590.1,HAH_RS14480,HAH_2978,1224,2864020,2865243,+,protein_coding,carboxypeptidase regulatory-like domain-containing protein
NC_015948.1,WP_014041591.1,HAH_RS14485,HAH_2979,1086,2865282,2866367,+,protein_coding,aminomethyltransferase family protein
NC_015948.1,WP_014041592.1,HAH_RS14490,HAH_2980,603,2866374,2866976,-,protein_coding,IMPACT family protein
NC_015948.1,WP_014041593.1,HAH_RS14495,HAH_2981,336,2867035,2867370,-,protein_coding,2Fe-2S iron-sulfur cluster binding domain-containing protein
NC_015948.1,WP_014041594.1,HAH_RS14500,HAH_2982,504,2867370,2867873,-,protein_coding,ACT domain-containing protein
NC_015948.1,WP_014041595.1,HAH_RS14505,HAH_2983,588,2867949,2868536,-,protein_coding,imidazoleglycerol-phosphate dehydratase HisB
NC_015948.1,WP_014041596.1,HAH_RS14510,HAH_2984,762,2868595,2869356,-,protein_coding,alpha/beta hydrolase
NC_015948.1,WP_014041597.1,HAH_RS14515,HAH_2985,1863,2869439,2871301,+,protein_coding,cation:proton antiporter
NC_015948.1,WP_014041598.1,HAH_RS14520,HAH_2986,192,2871319,2871510,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041599.1,HAH_RS14525,HAH_2987,2784,2871940,2874723,-,protein_coding,alanine--tRNA ligase
NC_015948.1,WP_008307313.1,HAH_RS14530,HAH_2988,630,2874788,2875417,-,protein_coding,flagellin
NC_015948.1,WP_044952085.1,HAH_RS14535,HAH_2989,978,2875510,2876487,-,protein_coding,replication factor C small subunit
NC_015948.1,WP_044952087.1,HAH_RS14540,NA,201,2876566,2876766,+,protein_coding,MoaD/ThiS family protein
NC_015948.1,WP_014041601.1,HAH_RS14545,HAH_2990,381,2876794,2877174,+,protein_coding,GNAT family N-acetyltransferase
NC_015948.1,WP_014041602.1,HAH_RS14550,HAH_2991,576,2877261,2877836,+,protein_coding,RDD family protein
NC_015948.1,WP_014041603.1,HAH_RS14555,HAH_2992,1398,2877839,2879236,-,protein_coding,phosphoglucomutase/phosphomannomutase family protein
NC_015948.1,WP_023843453.1,HAH_RS14560,HAH_2993,285,2879375,2879659,-,protein_coding,GIY-YIG nuclease family protein
NC_015948.1,WP_014041606.1,HAH_RS14565,HAH_2995,765,2879939,2880703,-,protein_coding,nickel pincer cofactor biosynthesis protein LarB
NC_015948.1,WP_004517708.1,HAH_RS14570,HAH_2996,168,2880992,2881159,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041607.1,HAH_RS14575,HAH_2997,687,2881207,2881893,-,protein_coding,ribose-5-phosphate isomerase RpiA
NC_015948.1,WP_023843455.1,HAH_RS14580,NA,237,2881892,2882128,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041608.1,HAH_RS14585,HAH_2998,1317,2882212,2883528,+,protein_coding,phosphoglucosamine mutase
NC_015948.1,WP_008307296.1,HAH_RS14590,HAH_2999,585,2883999,2884583,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041609.1,HAH_RS14595,HAH_3000,438,2884630,2885067,-,protein_coding,DUF2391 family protein
NC_015948.1,WP_014041610.1,HAH_RS14600,HAH_3001,678,2885332,2886009,-,protein_coding,uracil phosphoribosyltransferase
NC_015948.1,WP_014041611.1,HAH_RS14605,HAH_3002,2823,2886050,2888872,-,protein_coding,TRAP transporter fused permease subunit
NC_015948.1,WP_023843457.1,HAH_RS14610,HAH_3003,489,2888869,2889357,-,protein_coding,DUF1850 domain-containing protein
NC_015948.1,WP_014041613.1,HAH_RS14615,HAH_3004,1041,2889416,2890456,-,protein_coding,TAXI family TRAP transporter solute-binding subunit
NC_015948.1,WP_014041614.1,HAH_RS14620,HAH_3005,693,2890656,2891348,-,protein_coding,type 1 glutamine amidotransferase domain-containing protein
NC_015948.1,WP_014041615.1,HAH_RS14625,HAH_3006,699,2891607,2892305,+,protein_coding,DUF5828 family protein
NC_015948.1,WP_014041616.1,HAH_RS14630,HAH_3007,282,2892386,2892667,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041617.1,HAH_RS14635,HAH_3008,1200,2892794,2893993,+,protein_coding,inorganic phosphate transporter family protein
NC_015948.1,WP_014041618.1,HAH_RS14640,HAH_3009,216,2893999,2894214,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041619.1,HAH_RS14645,HAH_3010,684,2894391,2895074,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041620.1,HAH_RS14650,HAH_3011,1866,2895130,2896995,-,protein_coding,carbon starvation protein A
NC_015948.1,WP_014041621.1,HAH_RS14655,HAH_3012,975,2897170,2898144,-,protein_coding,TRC40/GET3/ArsA family transport-energizing ATPase
NC_015948.1,WP_004959670.1,HAH_RS14660,HAH_3013,297,2898144,2898440,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041622.1,HAH_RS14665,HAH_3014,1287,2898586,2899872,+,protein_coding,GTP-binding protein
NC_015948.1,WP_014041623.1,HAH_RS14670,HAH_3015,207,2899869,2900075,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041624.1,HAH_RS14675,HAH_3016,414,2900196,2900609,-,protein_coding,polyketide cyclase
NC_015948.1,WP_014041625.1,HAH_RS14680,HAH_3017,315,2900640,2900954,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041626.1,HAH_RS14685,HAH_3018,213,2901079,2901291,+,protein_coding,hypothetical protein
NC_015948.1,WP_008307272.1,HAH_RS14690,HAH_3019,372,2901322,2901693,-,protein_coding,cupin domain-containing protein
NC_015948.1,WP_014041627.1,HAH_RS14695,HAH_3020,1389,2901744,2903132,-,protein_coding,hemolysin family protein
NC_015948.1,WP_014041628.1,HAH_RS14700,HAH_3021,279,2903231,2903509,+,protein_coding,glutathione S-transferase N-terminal domain-containing protein
NC_015948.1,WP_014041629.1,HAH_RS14705,HAH_3022,510,2903509,2904018,+,protein_coding,redoxin domain-containing protein
NC_015948.1,WP_014041630.1,HAH_RS14710,HAH_3023,585,2904021,2904605,+,protein_coding,threonylcarbamoyl-AMP synthase
NC_015948.1,WP_014041631.1,HAH_RS14715,HAH_3024,663,2904636,2905298,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041632.1,HAH_RS14720,HAH_3025,621,2905417,2906037,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041633.1,HAH_RS14725,HAH_3026,2088,2906181,2908268,+,protein_coding,(Fe-S)-binding protein
NC_015948.1,WP_023843459.1,HAH_RS14730,NA,204,2908315,2908518,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041634.1,HAH_RS14735,HAH_3027,747,2908533,2909279,-,protein_coding,"NAD-binding protein"
NC_015948.1,WP_014041636.1,HAH_RS14740,HAH_3029,738,2909679,2910416,+,protein_coding,competence/damage-inducible protein A
NC_015948.1,WP_014041637.1,HAH_RS14745,HAH_3030,993,2911326,2912318,+,protein_coding,porphobilinogen synthase
NC_015948.1,WP_023843461.1,HAH_RS14750,HAH_3031,714,2912489,2913202,+,protein_coding,DUF4129 domain-containing protein
NC_015948.1,WP_023843462.1,HAH_RS14755,HAH_3032,528,2913199,2913726,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041640.1,HAH_RS14760,HAH_3033,1257,2913723,2914979,+,protein_coding,DUF58 domain-containing protein
NC_015948.1,WP_014041641.1,HAH_RS14765,HAH_3034,483,2914976,2915458,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041642.1,HAH_RS14770,HAH_3035,1347,2915482,2916828,-,protein_coding,PAS domain S-box protein
NC_015948.1,WP_014041643.1,HAH_RS14775,HAH_3036,1611,2916828,2918438,-,protein_coding,methyl-accepting chemotaxis protein
NC_015948.1,WP_014041644.1,HAH_RS14780,HAH_3037,1329,2918903,2920231,+,protein_coding,ammonium transporter
NC_015948.1,WP_004517663.1,HAH_RS14785,HAH_3038,366,2920224,2920589,+,protein_coding,P-II family nitrogen regulator
NC_015948.1,WP_014041645.1,HAH_RS14790,HAH_3039,459,2920599,2921057,+,protein_coding,Lrp/AsnC family transcriptional regulator
NC_015948.1,WP_023843464.1,HAH_RS14795,HAH_3040,1359,2921177,2922535,+,protein_coding,substrate-binding protein
NC_015948.1,WP_014041647.1,HAH_RS14800,HAH_3041,645,2922576,2923220,+,protein_coding,chemotaxis protein CheC
NC_015948.1,WP_014041648.1,HAH_RS14805,HAH_3042,1353,2923392,2924744,+,protein_coding,substrate-binding protein
NC_015948.1,WP_014041649.1,HAH_RS14810,HAH_3043,1767,2925008,2926774,-,protein_coding,ferredoxin--nitrite reductase
NC_015948.1,WP_014041650.1,HAH_RS14815,HAH_3044,1323,2927203,2928525,-,protein_coding,MFS transporter
NC_015948.1,WP_079891627.1,HAH_RS14820,HAH_3045,2106,2928846,2930951,-,protein_coding,nitrate reductase
NC_015948.1,WP_014041652.1,HAH_RS14825,HAH_3046,1338,2931129,2932466,+,protein_coding,"glutamate-1-semialdehyde 2,1-aminomutase"
NC_015948.1,WP_014041653.1,HAH_RS14830,HAH_3047,816,2932468,2933283,+,protein_coding,hypothetical protein
NC_015948.1,WP_230458900.1,HAH_RS14835,HAH_3048,1068,2933370,2934437,-,protein_coding,PAS domain S-box protein
NC_015948.1,WP_014041655.1,HAH_RS14840,HAH_3049,855,2934718,2935572,+,protein_coding,ribose-phosphate diphosphokinase
NC_015948.1,WP_014041656.1,HAH_RS14845,HAH_3050,3258,2935635,2938892,-,protein_coding,isoleucine--tRNA ligase
NC_015948.1,WP_023843467.1,HAH_RS14850,NA,192,2938945,2939136,-,protein_coding,hypothetical protein
NC_015948.1,WP_044952092.1,HAH_RS14855,HAH_3051,624,2939221,2939844,+,protein_coding,uracil-DNA glycosylase
NC_015948.1,WP_014041658.1,HAH_RS14860,HAH_3052,429,2939879,2940307,+,protein_coding,HIT family protein
NC_015948.1,WP_014041659.1,HAH_RS14865,HAH_3053,729,2940350,2941078,+,protein_coding,ParA family protein
NC_015948.1,WP_014041660.1,HAH_RS14870,HAH_3054,375,2941075,2941449,-,protein_coding,universal stress protein
NC_015948.1,WP_014041661.1,HAH_RS14875,HAH_3055,738,2941841,2942578,+,protein_coding,ribonuclease H-like domain-containing protein
NC_015948.1,WP_023843468.1,HAH_RS14880,NA,306,2942679,2942984,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041663.1,HAH_RS20020,HAH_3057,168,2943134,2943301,-,protein_coding,hypothetical protein
NC_015948.1,WP_044952097.1,HAH_RS14885,HAH_3058,633,2943422,2944054,-,protein_coding,rhomboid family intramembrane serine protease
NC_015948.1,WP_023843470.1,HAH_RS14890,NA,291,2944145,2944435,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041665.1,HAH_RS14895,HAH_3059,450,2944442,2944891,+,protein_coding,GIY-YIG nuclease family protein
NC_015948.1,WP_023843471.1,HAH_RS14900,HAH_3060,2679,2944892,2947570,-,protein_coding,leucine--tRNA ligase
NC_015948.1,WP_014041667.1,HAH_RS14905,HAH_3061,1047,2948069,2949115,-,protein_coding,ABC transporter permease
NC_015948.1,WP_014041668.1,HAH_RS14910,HAH_3062,1281,2949126,2950406,-,protein_coding,ABC transporter permease
NC_015948.1,WP_014041669.1,HAH_RS14915,HAH_3063,1557,2950403,2951959,-,protein_coding,ABC transporter ATP-binding protein
NC_015948.1,WP_079891628.1,HAH_RS14920,HAH_3064,1167,2952134,2953300,-,protein_coding,BMP family protein
NC_015948.1,WP_014041671.1,HAH_RS14925,HAH_3065,1194,2953458,2954651,+,protein_coding,inorganic phosphate transporter family protein
NC_015948.1,WP_014041672.1,HAH_RS14930,HAH_3066,432,2954682,2955113,-,protein_coding,universal stress protein
NC_015948.1,WP_014041673.1,HAH_RS14940,HAH_3068,609,2955645,2956253,+,protein_coding,IMP cyclohydrolase
NC_015948.1,WP_014041674.1,HAH_RS14945,HAH_3069,699,2956330,2957028,+,protein_coding,metallophosphatase family protein
NC_015948.1,WP_014041675.1,HAH_RS14950,HAH_3070,669,2957119,2957787,+,protein_coding,2Fe-2S iron-sulfur cluster-binding protein
NC_015948.1,WP_014041676.1,HAH_RS14955,HAH_3071,1176,2957802,2958977,-,protein_coding,aspartate kinase
NC_015948.1,WP_014041677.1,HAH_RS14960,HAH_3072,399,2959179,2959577,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041678.1,HAH_RS14965,HAH_3073,975,2959584,2960558,-,protein_coding,YndJ family protein
NC_015948.1,WP_014041679.1,HAH_RS14970,HAH_3074,675,2960555,2961229,-,protein_coding,DUF4166 domain-containing protein
NC_015948.1,WP_014041680.1,HAH_RS14975,HAH_3075,1392,2961454,2962845,-,protein_coding,threonine synthase
NC_015948.1,WP_014041681.1,HAH_RS14980,HAH_3076,390,2962893,2963282,-,protein_coding,winged helix-turn-helix transcriptional regulator
NC_015948.1,WP_014041682.1,HAH_RS14985,HAH_3077,978,2963726,2964703,+,protein_coding,orotate phosphoribosyltransferase
NC_015948.1,WP_014041683.1,HAH_RS14990,HAH_3078,897,2964730,2965626,-,protein_coding,ornithine carbamoyltransferase
NC_015948.1,WP_014041684.1,HAH_RS14995,HAH_3079,1062,2965628,2966689,-,protein_coding,[LysW]-lysine hydrolase
NC_015948.1,WP_014041685.1,HAH_RS15000,HAH_3080,1128,2966686,2967813,-,protein_coding,aspartate aminotransferase family protein
NC_015948.1,WP_014041686.1,HAH_RS15005,HAH_3081,861,2967810,2968670,-,protein_coding,acetylglutamate/acetylaminoadipate kinase
NC_015948.1,WP_014041687.1,HAH_RS15010,HAH_3082,1038,2968689,2969726,-,protein_coding,N-acetyl-gamma-glutamyl-phosphate reductase
NC_015948.1,WP_014041688.1,HAH_RS15015,HAH_3083,951,2969723,2970673,-,protein_coding,RimK family alpha-L-glutamate ligase
NC_015948.1,WP_004959888.1,HAH_RS15020,HAH_3084,165,2970758,2970922,-,protein_coding,lysine biosynthesis protein LysW
NC_015948.1,WP_014041689.1,HAH_RS15025,HAH_3085,1527,2971088,2972614,-,protein_coding,argininosuccinate lyase
NC_015948.1,WP_014041690.1,HAH_RS15030,HAH_3086,1269,2972619,2973887,-,protein_coding,argininosuccinate synthase
NC_015948.1,WP_014041691.1,HAH_RS15035,HAH_3087,789,2974285,2975073,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041692.1,HAH_RS15040,HAH_3088,1095,2975211,2976305,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041693.1,HAH_RS15045,HAH_3089,189,2976463,2976651,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041694.1,HAH_RS15050,HAH_3090,510,2976691,2977200,+,protein_coding,2'-5' RNA ligase family protein
NC_015948.1,WP_014041695.1,HAH_RS15055,HAH_3091,423,2977389,2977811,+,protein_coding,DNA-binding protein
NC_015948.1,WP_014041696.1,HAH_RS15060,HAH_3092,4194,2977813,2982006,+,protein_coding,DNA-directed DNA polymerase II large subunit
NC_015948.1,WP_014041697.1,HAH_RS15065,HAH_3093,216,2982099,2982314,+,protein_coding,hypothetical protein
NC_015948.1,WP_014041698.1,HAH_RS15070,HAH_3094,1587,2982348,2983934,-,protein_coding,phosphoglycerate dehydrogenase
NC_015948.1,WP_014041699.1,HAH_RS20025,HAH_3095,168,2984083,2984250,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041700.1,HAH_RS15075,HAH_3096,846,2984624,2985469,+,protein_coding,CBS domain-containing protein
NC_015948.1,WP_014041701.1,HAH_RS15080,HAH_3097,1737,2985466,2987202,+,protein_coding,glycine--tRNA ligase
NC_015948.1,WP_014041702.1,HAH_RS15085,HAH_3098,600,2987203,2987802,+,protein_coding,dolichol kinase
NC_015948.1,WP_014041703.1,HAH_RS15090,HAH_3099,2511,2987869,2990379,+,protein_coding,DEAD/DEAH box helicase
NC_015948.1,WP_014041704.1,HAH_RS15095,HAH_3100,810,2990386,2991195,-,protein_coding,hypothetical protein
NC_015948.1,WP_014041705.1,HAH_RS15100,HAH_3101,915,2991323,2992237,+,protein_coding,malate dehydrogenase
NC_015948.1,WP_014041707.1,HAH_RS15105,HAH_3103,687,2992622,2993308,-,protein_coding,hypothetical protein
NC_015948.1,WP_004517591.1,HAH_RS15110,HAH_3104,384,2993308,2993691,-,protein_coding,DUF2073 domain-containing protein
NC_015948.1,WP_004590329.1,HAH_RS15115,HAH_3105,642,2993696,2994337,-,protein_coding,GTP-binding protein
